ID,text_nr,trial_nr,word,word_no_punct,surprisal_2_words_context,entropy_2_words_context
3812,text_26,63,einen,einen,6.24444580078125,6.15456008911133
3813,text_26,64,besonderen,besonderen,4.83896636962891,7.13468599319458
3814,text_26,65,Wert.,Wert,3.94410157203674,6.74620628356934
3815,text_26,66,Sie,Sie,12.757622718811,4.29836559295654
3816,text_26,67,gründete,gründete,14.0561256408691,5.17385387420654
3817,text_26,68,2009,2009,6.15320301055908,4.91112613677979
3818,text_26,69,die,die,1.68887186050415,4.26830434799194
3819,text_26,70,Initiative,Initiative,6.39849376678467,8.21628189086914
3820,text_26,71,"""Incompiuto",Incompiuto,35.2893381118774,5.83766555786133
3821,text_26,72,"Siciliano"",",Siciliano,12.9761468172073,6.0185079574585
3822,text_26,73,um,um,10.1905612945557,4.25914859771729
3823,text_26,74,diese,diese,6.45788335800171,6.34671640396118
3824,text_26,75,Orte,Orte,7.25693130493164,7.78488254547119
3825,text_26,76,zu,zu,4.45258665084839,4.97108173370361
3826,text_26,77,dokumentieren.,dokumentieren,8.78919887542725,5.64546585083008
3827,text_26,78,Ihr,Ihr,12.3598461151123,2.0168764591217
3828,text_26,79,Ziel,Ziel,5.64749050140381,6.40155220031738
3829,text_26,80,ist,ist,0.736791133880615,2.28745102882385
3830,text_26,81,"es,",es,0.679023504257202,1.92807841300964
3831,text_26,82,die,die,4.70122718811035,5.45794010162354
3832,text_26,83,Ruinen,Ruinen,9.30116653442383,8.46967315673828
3833,text_26,84,kreativ,kreativ,15.1324882507324,4.33053684234619
3834,text_26,85,zu,zu,2.09430050849915,5.50627422332764
3835,text_26,86,"nutzen,",nutzen,4.02096176147461,4.90447759628296
3836,text_26,87,zum,zum,9.19006538391113,2.01827383041382
3837,text_26,88,Beispiel,Beispiel,2.34244465827942,6.79612636566162
3838,text_26,89,für,für,3.6848475933075,6.20258331298828
3839,text_26,90,Veranstaltungen.,Veranstaltungen,9.31359386444092,4.86623334884644
3840,text_26,91,Die,Die,9.12752914428711,4.39172506332398
3841,text_26,92,Künstler,Künstler,7.20600938796997,8.12118339538574
3842,text_26,93,wollen,wollen,4.94710540771484,5.88488531112671
3843,text_26,94,"zeigen,",zeigen,5.14071130752564,5.86336946487427
3844,text_26,95,dass,dass,8.09088039398193,3.5724151134491
3845,text_26,96,diese,diese,4.24081516265869,4.94117498397827
3846,text_26,97,Bauwerke,Bauwerke,10.0995655059814,7.8408350944519
3847,text_26,98,ein,ein,6.77251291275024,3.82122421264648
3848,text_26,99,Teil,Teil,6.11709117889404,4.66560697555542
3849,text_26,100,der,der,1.00191652774811,3.32325863838196
3850,text_26,101,Geschichte,Geschichte,5.40804290771484,8.35214042663574
3851,text_26,102,sind.,sind,5.9050874710083,5.12171697616577
3852,text_26,103,Auf,Auf,9.93120956420898,6.03644466400147
3853,text_26,104,Sizilien,Sizilien,11.2104434967041,5.58116912841797
3854,text_26,105,gibt,gibt,3.07805347442627,5.77053308486939
3855,text_26,106,es,es,0.362685203552246,2.43675637245178
3856,text_26,107,etwa,etwa,6.04287910461426,5.51267862319946
3857,text_26,108,350,350,6.55245733261108,5.74999856948853
3858,text_26,109,solcher,solcher,6.88607311248779,5.44239902496338
3859,text_26,110,unfertigen,unfertigen,12.7627754211426,7.71801471710205
3860,text_26,111,Gebäude.,Gebäude,6.08291101455689,6.96113967895508
3861,text_26,112,Gründe,Gründe,13.0900650024414,5.86343717575073
3862,text_26,113,dafür,dafür,5.11873769760132,3.01468539237976
3863,text_26,114,sind,sind,0.753788650035858,2.42033410072327
3864,text_26,115,politische,politische,8.10959053039551,6.03145313262939
3865,text_26,116,"Wechsel,",Wechsel,8.70245552062988,6.2022819519043
3866,text_26,117,Korruption,Korruption,16.5269432067871,5.18075227737427
3867,text_26,118,und,und,2.266437292099,4.44063472747803
3868,text_26,119,Planungsfehler.,Planungsfehler,13.5294296741486,6.42275810241699
3869,text_26,120,Viele,Viele,13.0693597793579,5.05841970443726
3870,text_26,121,Menschen,Menschen,3.96289753913879,6.93614673614502
3871,text_26,122,in,in,2.73716449737549,5.18272304534912
3872,text_26,123,Italien,Italien,6.96160316467285,5.27439975738525
3873,text_26,124,unterstützen,unterstützen,9.61473083496094,5.3241081237793
3874,text_26,125,die,die,2.64148569107056,4.93337965011597
3875,text_26,126,Idee.,Idee,6.80512046813965,8.5025577545166
3876,text_26,127,Das,Das,11.4765663146973,4.05197620391846
3877,text_26,128,Projekt,Projekt,3.00728511810303,7.28483486175537
3878,text_26,129,gewann,gewann,7.68852806091309,5.31728267669678
3879,text_26,130,sogar,sogar,6.38623428344727,5.27523183822632
3880,text_26,131,einen,einen,2.96712350845337,5.12687683105469
3881,text_26,132,Kunstpreis,Kunstpreis,12.3411004543304,7.88366985321045
3882,text_26,133,vom,vom,6.02129220962524,4.18821048736572
3883,text_26,134,Kulturministerium.,Kulturministerium,6.90707159042358,6.55652713775635
3884,text_26,135,Die,Die,9.55245590209961,5.69279670715332
3885,text_26,136,Künstler,Künstler,8.56099510192871,7.52809715270996
3886,text_26,137,wünschen,wünschen,7.49615478515625,5.88488531112671
3887,text_26,138,"sich,",sich,1.42239677906036,4.26570987701416
3888,text_26,139,dass,dass,9.38799858093262,5.77583885192871
3889,text_26,140,die,die,2.27244472503662,4.7787709236145
3890,text_26,141,Ruinen,Ruinen,10.9846496582031,8.28571128845215
3891,text_26,142,nicht,nicht,6.4042854309082,4.33053684234619
3892,text_26,143,als,als,4.22512531280518,5.69624137878418
3893,text_26,144,"Fehler,",Fehler,7.54078435897827,8.40434741973877
3894,text_26,145,sondern,sondern,9.96120262145996,5.87105846405029
3895,text_26,146,als,als,5.53813552856445,5.17603778839111
3896,text_26,147,Chance,Chance,8.54637622833252,7.76631832122803
3897,text_26,148,gesehen,gesehen,5.47760820388794,4.3228645324707
3898,text_26,149,werden.,werden,4.14895439147949,2.69303703308105
3900,text_27,1,Ingo,Ingo,,
3901,text_27,2,"Metzmacher,",Metzmacher,,
3902,text_27,3,der,der,8.01704216003418,3.56202054023743
3903,text_27,4,Noch-Chefdirigent,NochChefdirigent,36.0934210419655,7.43295240402222
3904,text_27,5,des,des,1.53698122501373,4.03593921661377
3905,text_27,6,Philharmonischen,Philharmonischen,3.49028298258781,5.64558982849121
3906,text_27,7,Staatsorchesters,Staatsorchesters,3.67174299061298,2.21520733833313
3907,text_27,8,"Hamburg,",Hamburg,4.26411151885986,5.40141534805298
3908,text_27,9,liebt,liebt,13.0932731628418,4.84504175186157
3909,text_27,10,die,die,2.15312576293945,5.60914993286133
3910,text_27,11,Musik,Musik,4.13835287094116,7.7162618637085
3911,text_27,12,des,des,4.31839179992676,6.02486658096314
3912,text_27,13,20,20,2.67107176780701,6.28635406494141
3913,text_27,14,Jahrhunderts,Jahrhunderts,8.78216361999512,1.17537105083466
3914,text_27,15,und,und,4.02424335479736,5.72003364562988
3915,text_27,16,spricht,spricht,9.90965461730957,5.68840503692627
3916,text_27,17,auch,auch,5.8625054359436,2.64757561683655
3917,text_27,18,genauso,genauso,9.73183059692383,5.96492671966553
3918,text_27,19,gerne,gerne,6.12579727172852,6.56988430023193
3919,text_27,20,darüber.,darüber,8.13572216033936,6.13395643234253
3920,text_27,21,Vor,Vor,12.7685880661011,4.70717144012451
3921,text_27,22,jedem,jedem,11.6554260253906,5.71323919296265
3922,text_27,23,Konzert,Konzert,4.37476348876953,6.58794403076172
3923,text_27,24,hält,hält,8.95150566101074,5.99115180969238
3924,text_27,25,er,er,3.72687482833862,6.09918260574341
3925,text_27,26,eine,eine,3.6955943107605,5.62858295440674
3926,text_27,27,Einführung,Einführung,7.78766775131226,7.88745737075806
3927,text_27,28,und,und,3.83238649368286,3.68371677398682
3928,text_27,29,das,das,5.92443418502808,7.22900009155273
3929,text_27,30,an,an,6.60886478424072,7.77390766143799
3930,text_27,31,Silvester,Silvester,9.32514667510986,5.47504854202271
3931,text_27,32,sogar,sogar,8.5591983795166,6.10072994232178
3932,text_27,33,von,von,4.40271329879761,5.3922266960144
3933,text_27,34,seiner,seiner,5.30712795257568,6.46108436584473
3934,text_27,35,ureigenen,ureigenen,10.5144189596176,6.5338888168335
3935,text_27,36,"""Kanzel""",Kanzel,11.8485298156738,6.90653371810913
3936,text_27,37,aus.,aus,4.34602737426758,5.71515941619873
3937,text_27,38,Seine,Seine,12.6674690246582,4.94445514678955
3938,text_27,39,Konzerte,Konzerte,13.4971294403076,5.78085422515869
3939,text_27,40,sind,sind,2.25143623352051,4.39090538024902
3940,text_27,41,längst,längst,6.24111366271973,5.56844425201416
3941,text_27,42,Kult.,Kult,7.21295547485352,5.59765768051148
3942,text_27,43,Das,Das,12.3379859924316,3.73806095123291
3943,text_27,44,Programm,Programm,6.43095207214356,7.43662071228027
3944,text_27,45,bleibt,bleibt,6.72093105316162,5.11420106887817
3945,text_27,46,dabei,dabei,4.44071960449219,5.36770343780518
3946,text_27,47,stets,stets,5.97326803207398,4.65732908248901
3947,text_27,48,geheim.,geheim,10.4410371780396,6.1582932472229
3948,text_27,49,Fest,Fest,13.8041095733643,4.43920469284058
3949,text_27,50,steht,steht,4.81809043884277,5.50405263900757
3950,text_27,51,"nur,",nur,3.91251659393311,2.11928105354309
3951,text_27,52,dass,dass,7.57917070388794,5.31677627563477
3952,text_27,53,ausschließlich,ausschließlich,10.9785690307617,3.94043803215027
3953,text_27,54,Werke,Werke,7.70811223983765,6.13231897354126
3954,text_27,55,aus,aus,2.46908736228943,3.41877722740173
3955,text_27,56,den,den,2.39236450195313,4.69029760360718
3956,text_27,57,letzten,letzten,4.70438957214356,7.7968897819519
3957,text_27,58,Hundert,Hundert,9.32109260559082,6.27391719818115
3958,text_27,59,Jahren,Jahren,4.7668194770813,4.73726654052734
3959,text_27,60,vorgetragen,vorgetragen,12.0564470291138,5.75472974777222
3960,text_27,61,werden.,werden,3.17184710502625,2.82815170288086
3961,text_27,62,Nach,Nach,10.8639240264893,4.21378231048584
3962,text_27,63,fünf,fünf,7.51102733612061,5.81904935836792
3963,text_27,64,Jahren,Jahren,1.09270262718201,3.42840886116028
3964,text_27,65,ausverkaufter,ausverkaufter,15.0961380004883,6.30252027511597
3965,text_27,66,Konzerte,Konzerte,2.76353716850281,6.00974988937378
3966,text_27,67,mit,mit,3.7865948677063,4.93822383880615
3967,text_27,68,diesem,diesem,6.68413829803467,6.44930744171143
3968,text_27,69,"Konzept,",Konzept,5.69755506515503,7.37997150421143
3969,text_27,70,soll,soll,5.87629413604736,6.24521827697754
3970,text_27,71,nun,nun,4.82737445831299,5.59701919555664
3971,text_27,72,aber,aber,4.25191259384155,5.72203254699707
3972,text_27,73,Schluss,Schluss,11.0442638397217,6.11638355255127
3973,text_27,74,sein.,sein,7.50999879837036,2.52647042274475
3974,text_27,75,Metzmacher,Metzmacher,21.0980749130249,2.88437104225159
3975,text_27,76,verlässt,verlässt,9.26509189605713,5.59822511672974
3976,text_27,77,Hamburg,Hamburg,8.18533992767334,6.12485837936401
3977,text_27,78,Richtung,Richtung,4.73888826370239,4.21999168395996
3978,text_27,79,"Amsterdam,",Amsterdam,6.3649320602417,6.44882345199585
3979,text_27,80,wo,wo,9.3263578414917,5.13782215118408
3980,text_27,81,er,er,1.60408759117126,4.75984668731689
3981,text_27,82,Opernchef,Opernchef,18.2828807830811,6.15270376205444
3982,text_27,83,wird.,wird,5.34749126434326,5.76321268081665
3983,text_27,84,Zum,Zum,8.43181610107422,6.17047739028931
3984,text_27,85,Abschied,Abschied,8.59226322174072,6.11241817474365
3985,text_27,86,gab,gab,2.75287008285522,5.78220987319946
3986,text_27,87,er,er,2.13819599151611,3.99935936927795
3987,text_27,88,aber,aber,5.42923879623413,5.57226085662842
3988,text_27,89,noch,noch,3.84001469612122,6.25821781158447
3989,text_27,90,einmal,einmal,2.98671269416809,5.39400005340576
3990,text_27,91,alles.,alles,5.70902109146118,6.20449304580689
3991,text_27,92,Mit,Mit,11.9358243942261,5.40682935714722
3992,text_27,93,einer,einer,8.29932975769043,5.10363006591797
3993,text_27,94,kleinen,kleinen,4.77511215209961,7.77511596679688
3994,text_27,95,Warnung,Warnung,9.15021705627441,7.11737060546875
3995,text_27,96,leitete,leitete,11.4183731079102,5.34490156173706
3996,text_27,97,er,er,2.88499736785889,4.91714286804199
3997,text_27,98,Die,Die,11.1924819946289,4.91446733474731
3998,text_27,99,Eisengießerei,Eisengießerei,14.0078361909837,8.29301166534424
3999,text_27,100,von,von,3.50072026252747,6.09657192230225
4000,text_27,101,Alexander,Alexander,8.56813907623291,6.37210321426392
4001,text_27,102,Mossolow,Mossolow,12.3747791051865,6.93257808685303
4002,text_27,103,ein.,ein,9.13820457458496,3.31743550300598
4003,text_27,104,Dieses,Dieses,15.9351863861084,6.62545680999756
4004,text_27,105,Stück,Stück,5.96912622451782,6.60812330245972
4005,text_27,106,der,der,4.80239582061768,6.03209257125855
4006,text_27,107,sowjetischen,sowjetischen,8.39673900604248,6.58012771606445
4007,text_27,108,"Avantgarde,",Avantgarde,8.01839256286621,5.91609334945679
4008,text_27,109,voller,voller,11.6999073028564,4.96801662445068
4009,text_27,110,kraftvoller,kraftvoller,8.1120440363884,6.67829513549805
4010,text_27,111,Klänge,Klänge,8.67768573760986,5.46497631072998
4011,text_27,112,und,und,2.12979555130005,4.87789058685303
4012,text_27,113,wilder,wilder,11.1451859474182,7.33350515365601
4013,text_27,114,"Rhythmen,",Rhythmen,11.4999136924744,6.85106468200684
4014,text_27,115,ließ,ließ,8.30029487609863,4.78687286376953
4015,text_27,116,das,das,3.43234467506409,3.77178001403809
4016,text_27,117,Staatsorchester,Staatsorchester,11.5556371212006,7.28828620910645
4017,text_27,118,noch,noch,7.79422187805176,5.73093461990356
4018,text_27,119,einmal,einmal,1.53473353385925,4.74540567398071
4019,text_27,120,seine,seine,7.53052377700806,6.20449304580689
4020,text_27,121,Klasse,Klasse,7.41763734817505,7.45565748214722
4021,text_27,122,ausdrücklich,ausdrücklich,11.6943807601929,5.90390777587891
4022,text_27,123,demonstrieren.,demonstrieren,12.4960241317749,5.75131034851074
4023,text_27,124,Metzmacher,Metzmacher,18.6290364265442,3.24926567077637
4024,text_27,125,war,war,6.92962121963501,2.57431149482727
4025,text_27,126,sichtlich,sichtlich,9.86788272857666,5.32124710083008
4026,text_27,127,begeistert,begeistert,4.58902645111084,5.13370656967163
4027,text_27,128,und,und,3.20802640914917,3.72701263427734
4028,text_27,129,auch,auch,4.93997716903687,6.88339281082153
4029,text_27,130,das,das,3.42051434516907,6.04090452194214
4030,text_27,131,Publikum,Publikum,6.12149810791016,8.09705352783203
4031,text_27,132,tobte,tobte,8.27183735370636,6.13086414337158
4032,text_27,133,vor,vor,3.47044157981873,3.15360736846924
4033,text_27,134,Freude.,Freude,4.41178798675537,4.72239255905151
4034,text_27,135,Das,Das,9.88217830657959,5.18329858779907
4035,text_27,136,ist,ist,2.57359313964844,7.06680774688721
4036,text_27,137,der,der,3.06350541114807,5.18057680130005
4037,text_27,138,"Geist,",Geist,8.42116451263428,8.38979530334473
4038,text_27,139,aus,aus,4.97985601425171,5.52773714065552
4039,text_27,140,dem,dem,1.65709924697876,5.80352258682251
4040,text_27,141,Hamburger,Hamburger,8.74830627441406,7.58268928527832
4041,text_27,142,Silvesterkonzerte,Silvesterkonzerte,17.4537229537964,5.20190048217773
4042,text_27,143,geschmiedet,geschmiedet,17.5919094900601,3.69327211380005
4043,text_27,144,sind:,sind,5.07078504562378,3.09189438819885
4044,text_27,145,"lärmend,",lärmend,17.9732913970947,2.99487233161926
4045,text_27,146,"leidenschaftlich,",leidenschaftlich,14.5394325256348,3.34172201156616
4046,text_27,147,überraschend,überraschend,11.3868560791016,5.33847618103027
4047,text_27,148,und,und,3.11341023445129,6.01563739776611
4048,text_27,149,nun,nun,7.51090955734253,6.9693603515625
4049,text_27,150,Geschichte.,Geschichte,10.863000869751,6.35748195648193
4050,text_28,1,John,John,,
4051,text_28,2,Alfred,Alfred,,
4052,text_28,3,Date,Date,13.9883651733398,7.16485118865967
4053,text_28,4,ist,ist,3.62097597122192,5.89578914642334
4054,text_28,5,mit,mit,5.05843877792358,5.24825286865234
4055,text_28,6,109,109,11.2038564682007,5.96792030334473
4056,text_28,7,Jahren,Jahren,3.79075527191162,4.42589664459229
4057,text_28,8,der,der,5.16519212722778,5.61140727996826
4058,text_28,9,älteste,älteste,8.45368385314941,7.95859813690186
4059,text_28,10,Mann,Mann,5.24495792388916,4.25250577926636
4060,text_28,11,Australiens.,Australiens,10.6472663879395,4.72212028503418
4061,text_28,12,Trotz,Trotz,11.8315677642822,5.3785662651062
4062,text_28,13,seines,seines,5.39704704284668,4.71078109741211
4063,text_28,14,hohen,hohen,3.43740749359131,6.94311809539795
4064,text_28,15,Alters,Alters,1.09484696388245,4.50749778747559
4065,text_28,16,hat,hat,5.88704013824463,5.38185882568359
4066,text_28,17,er,er,2.5501275062561,4.40400409698486
4067,text_28,18,seine,seine,4.54970741271973,5.54168796539307
4068,text_28,19,alte,alte,6.48017024993897,7.61544799804688
4069,text_28,20,"Freizeitbeschäftigung,",Freizeitbeschäftigung,10.0823440551758,6.2768497467041
4070,text_28,21,das,das,7.3426685333252,4.84818077087402
4071,text_28,22,"Stricken,",Stricken,11.4421903043985,6.68989849090576
4072,text_28,23,neu,neu,7.20474433898926,4.95278215408325
4073,text_28,24,für,für,6.39337825775147,5.54825305938721
4074,text_28,25,sich,sich,5.16379117965698,5.66054677963257
4075,text_28,26,entdeckt.,entdeckt,6.67861270904541,4.63222217559814
4076,text_28,27,Als,Als,11.2877740859985,3.28467059135437
4077,text_28,28,im,im,4.63531827926636,6.92677593231201
4078,text_28,29,vergangenen,vergangenen,3.02421236038208,5.28661870956421
4079,text_28,30,Jahr,Jahr,0.442146778106689,2.08522582054138
4080,text_28,31,zwei,zwei,6.4149169921875,6.10518980026245
4081,text_28,32,Schwestern,Schwestern,8.62705612182617,6.29216289520264
4082,text_28,33,des,des,4.19498014450073,4.98108959197998
4083,text_28,34,"Seniorenheims,",Seniorenheims,12.5765905380249,5.52373552322388
4084,text_28,35,in,in,1.8331710100174,5.51332712173462
4085,text_28,36,dem,dem,6.62705135345459,6.758131980896
4086,text_28,37,er,er,3.30347418785095,7.52011203765869
4087,text_28,38,mittlerweile,mittlerweile,8.02003765106201,6.23846864700317
4088,text_28,39,"lebt,",lebt,9.26353645324707,6.00806427001953
4089,text_28,40,auf,auf,6.25677490234375,4.38091278076172
4090,text_28,41,ihn,ihn,7.32746696472168,5.19146585464478
4091,text_28,42,"zukamen,",zukamen,11.9080131053925,5.64603233337402
4092,text_28,43,konnte,konnte,8.54712963104248,2.16420745849609
4093,text_28,44,er,er,4.3971266746521,1.95445311069489
4094,text_28,45,nicht,nicht,3.03799676895142,5.39348268508911
4095,text_28,46,Nein,Nein,10.7724742889404,6.12310981750488
4096,text_28,47,sagen.,sagen,2.34010791778564,4.22356224060059
4097,text_28,48,Eine,Eine,13.4366617202759,3.58516383171082
4098,text_28,49,Naturschutzorganisation,Naturschutzorganisation,15.4214606285095,7.4412317276001
4099,text_28,50,bat,bat,7.47927284240723,4.92914009094238
4100,text_28,51,um,um,2.4524929523468,5.05167770385742
